PAC,long,lat
BT4381954345377428MT02,-45.60317587356769,-23.02329468370266
BT4372620645419131MT02,-45.61226760306738,-23.019492714317266
BT4392476545359683MT02,-45.59291426907822,-23.024936379909946
BT4384285945348684MT02,-45.6009119742082,-23.025899761564688
BT436762544539294MT02,-45.61715303248644,-23.0218395896253
BT4381564545362811MT02,-45.60356215666815,-23.02461357455678
BT4367819145391815MT02,-45.61696446533779,-23.021941946863308
BT4357153845309723MT02,-45.62740689111507,-23.02931630040689
BT4374379745396485MT02,-45.61056016012327,-23.02154493844813
BT4371466145431032MT02,-45.61315259081937,-23.018641174150844
BT437313984536843MT02,-45.611781593245894,-23.024074447177952
BT4358166645313634MT02,-45.62641682927318,-23.028966939872305
BT4384078745366453MT02,-45.60139982674059,-23.024311610992015
BT4372858245382684MT02,-45.61179156313011,-23.022607259017718
BT4371471245381225MT02,-45.61337092552776,-23.02317871882275
BT4384989445360235MT02,-45.60022079665242,-23.024858974362132
BT4355959445314743MT02,-45.62857044836744,-23.028858223528175
BT4371507145378278MT02,-45.61335236711801,-23.023434065129948
BT438457414536005MT02,-45.60062616696399,-23.02487414772372
BT4376699945367848MT02,-45.60830751577919,-23.0241404106514
BT4381839145358081MT02,-45.60296910953673,-23.025013651458778
BT4371652645287535MT02,-45.61326601151717,-23.031375990709364
BT438284124534776MT02,-45.602322254168655,-23.02597786588575
BT4359069245307941MT02,-45.6255383229352,-23.029484666983763
BT4359810845294291MT02,-45.62482024935497,-23.030720513540814
BT438396964535964MT02,-45.601502486150764,-23.024926011626064
BT4367553945393815MT02,-45.6172224484572,-23.02176028021273
BT4373397345368093MT02,-45.6115304359808,-23.024105858698363
BT4373720445377017MT02,-45.61122530950041,-23.02307645511428
BT4382779545356883MT02,-45.60236382173292,-23.02538324134349
BT4361329945335047MT02,-45.62332075754688,-23.027044921385993
BT4373700545382035MT02,-45.61122666208075,-23.02253229872656
BT4386112745341352MT02,-45.5991320935712,-23.026568814898837
BT4384268245359846MT02,-45.600969488551016,-23.025070127084632
BT4382757345368494MT02,-45.60241634034179,-23.023826643484767
BT4375205745380551MT02,-45.60974570709868,-23.023223711005414
BT4356153945315991MT02,-45.62838010685641,-23.028746248040875
BT437522245377935MT02,-45.609719184292885,-23.02346743447447
BT437254245292601MT02,-45.61239592912881,-23.03092174584185
BT4373055945371374MT02,-45.61186227142662,-23.023808201986867
BT4370970745443746MT02,-45.6138377770917,-23.017244084546803
BT4361320245323191MT02,-45.623335148498256,-23.028115822387235
BT4357817645317847MT02,-45.626755670437774,-23.02858503736951
BT4373140745368398MT02,-45.6117807280981,-23.02407734119629
BT4383492845366043MT02,-45.60167662187854,-23.02405320698989
BT4358147545332624MT02,-45.626553758249315,-23.02708833975504
BT4361219445341443MT02,-45.62342594045475,-23.026466753537818
BT4370745845442189MT02,-45.61386762648971,-23.01726302876574
BT4375890545388893MT02,-45.609230123970974,-23.022222845607814
BT437500345388544MT02,-45.60995101782515,-23.02226433133376
BT435313794534122MT02,-45.63131290846394,-23.02645562982343
BT4381352145350753MT02,-45.603787269566794,-23.025548542131446
BT4371712545449192MT02,-45.61314151476904,-23.016773901894
BT4375250345375238MT02,-45.60968291013813,-23.023712822588664
BT4353412145353583MT02,-45.63104011351038,-23.025339963268664
BT4370202445348808MT02,-45.61463770876321,-23.02605245925355
BT4370966645458533MT02,-45.61386558233073,-23.01592731699202
BT4373761845368348MT02,-45.611174614716674,-23.024084199426227
BT4376659145353943MT02,-45.60835296841469,-23.025396283311807
BT4372529645289523MT02,-45.612409286759146,-23.03119973168225
BT4385588545340999MT02,-45.59964654804969,-23.0265990240257
BT4361569745337046MT02,-45.62308590229253,-23.026865275512023
BT43726954543378MT02,-45.612189025702946,-23.018169764822744
BT4392926645361083MT02,-45.59247445832955,-23.024811563902517
BT4375694945397544MT02,-45.60950945070056,-23.021467780213868
BT4355426545309972MT02,-45.62909252370099,-23.029287115607872
BT4370830145433257MT02,-45.6140091204245,-23.01820995822294
BT438504345352246MT02,-45.600192516571326,-23.025282642280047
BT437545645397384MT02,-45.609858492875105,-23.021502929316682
BT4371538445373984MT02,-45.61332622922208,-23.023826111086123
BT4371725645363927MT02,-45.613303696708215,-23.02434641295656
BT4362382645350809MT02,-45.622286869043705,-23.025625201242008
BT4360242645333207MT02,-45.62438264284464,-23.0272069432458
BT4355642745312066MT02,-45.628880648822815,-23.029098805665285
BT4384377245366653MT02,-45.60110706863628,-23.024293933917875
BT4358730845293872MT02,-45.625822037457,-23.030817272499064
BT4360634845320491MT02,-45.624005173100215,-23.028357073619986
BT4367310945398532MT02,-45.61745764815191,-23.02133327311202
BT4370182545351306MT02,-45.61465624468991,-23.025835774801124
BT43759245387504MT02,-45.609088873752455,-23.022236397491724
BT4375204345380781MT02,-45.60976602907891,-23.022729885176034
BT4372416945431516MT02,-45.612461335921864,-23.018373220247895
BT4358017445334425MT02,-45.62662998658459,-23.02698442848856
BT4367690645393379MT02,-45.61708922378858,-23.021800184031235
BT4371001245443957MT02,-45.61363252841841,-23.0171097456182
BT436748945395864MT02,-45.61716232697978,-23.021716253002637
BT436899634541907MT02,-45.61580447209866,-23.019484504406307
BT4373660845395976MT02,-45.61126193079343,-23.021588207529703
BT4384263645351957MT02,-45.60093242748951,-23.025604031201055
BT4359529845311746MT02,-45.62508722029895,-23.02914274204386
BT4375903145370018MT02,-45.609429724002496,-23.023965909798846
BT4371736845440229MT02,-45.61312146168609,-23.01758361369275
BT4374529745374761MT02,-45.61037707164451,-23.02381926544672
BT4383562845348211MT02,-45.6016178502835,-23.025939806576787
BT4374469945368986MT02,-45.61048331845035,-23.024029236460024
BT4361000445295291MT02,-45.62365884597892,-23.03063476498238
BT4384091845340065MT02,-45.600616909342875,-23.026683688001754
BT4360569845344346MT02,-45.62405868995654,-23.026202029999638
BT4360489545335444MT02,-45.62414075758983,-23.027005827856613
BT4371650845379933MT02,-45.612983162143166,-23.023041835712093
BT4394610245348114MT02,-45.590836517691116,-23.02598918745099
BT4374577845371315MT02,-45.610480194205536,-23.024028886623796
BT438273545371571MT02,-45.60243643299492,-23.023538683263553
BT4367359545397456MT02,-45.61741066307161,-23.021430652602476
BT4374414545388136MT02,-45.61034616644241,-23.022286835968657
BT4367944645390239MT02,-45.616842638676815,-23.022084782586603
BT4376011145398063MT02,-45.60896746077964,-23.021408531978125
BT4374602445388281MT02,-45.61020481909708,-23.02227879962686
BT4360069545340244MT02,-45.6245486469025,-23.026570632428673
BT4365098545325898MT02,-45.61964667355511,-23.027885783901752
BT4373703845442154MT02,-45.61120116899872,-23.01741715367865
BT4361079945333047MT02,-45.62356556919559,-23.027224617621982
BT4381405645345506MT02,-45.60376093921593,-23.025859921598055
BT4384806945360197MT02,-45.60039891637683,-23.02486173168353
BT4360086645315973MT02,-45.62454205936848,-23.028763068061096
BT4371581445365354MT02,-45.613306138367534,-23.024087876754038
BT4371527345375452MT02,-45.61334213373243,-23.023566710635123
BT4372239845368522MT02,-45.61265512633298,-23.024352357475266
BT4385119445343342MT02,-45.60013165135456,-23.026149777590092
BT4384676645366859MT02,-45.600815681098766,-23.024276974502754
BT4357674745338729MT02,-45.62688640938023,-23.02669823993176
BT4357620645320142MT02,-45.626946970626136,-23.02837697112028
BT4358697145307228MT02,-45.62590176685302,-23.029547634815458
BT4394704445344008MT02,-45.590836517691116,-23.02598918745099
BT4374257245388015MT02,-45.61091303610766,-23.02232240685356
BT4370994845418649MT02,-45.61362090558026,-23.019436888901282
BT437334894545265MT02,-45.61154322434027,-23.016467721408162
BT4385087445360256MT02,-45.60022079665242,-23.024858974362132
BT4359951345315039MT02,-45.62467449173437,-23.028846913654093
BT4358285845300967MT02,-45.62605523705952,-23.029896516011377
BT4372973545381458MT02,-45.61205059575832,-23.022785833799162
BT4370411745456061MT02,-45.6144080893618,-23.016148510645223
BT435816884531357MT02,-45.6263300671788,-23.029072699245603
BT4376193245391567MT02,-45.60886149006569,-23.021758970799794
BT4361630945323491MT02,-45.623031801776165,-23.02808991831506
BT4382186545358416MT02,-45.60267107780794,-23.024995456375166
BT4382154245350572MT02,-45.602991579997365,-23.02572130729243
BT4376180745388287MT02,-45.608906652220185,-23.022253899198063
BT4381338145352451MT02,-45.60361118950476,-23.025280570242103
BT437665884535066MT02,-45.60835459169101,-23.025692832957816
BT4371577745368216MT02,-45.61330650888823,-23.02408353932384
BT4360614845329391MT02,-45.6240209912757,-23.0275530707176
BT4376237245391053MT02,-45.608792387059,-23.02199599342032
BT4375549245369732MT02,-45.609661863304325,-23.02398055345975
BT4371453745384098MT02,-45.6134047562245,-23.02291238369952
BT4384932945370135MT02,-45.600271977070065,-23.023964505957167
BT4376680845388588MT02,-45.608310522212776,-23.022548140284414
BT438307745359024MT02,-45.602087613852234,-23.024961274043505
BT4384308745345413MT02,-45.60089103349435,-23.026195312963296
BT4360989845339447MT02,-45.623650840214054,-23.026646167386673
BT43679535453889MT02,-45.61683450430888,-23.02220576748215
BT4357953345316215MT02,-45.62660139353943,-23.028758449143083
BT4393396445362582MT02,-45.59201538320332,-23.024677876083047
BT438611645341355MT02,-45.599131313859004,-23.026568817596797
BT4376689545385475MT02,-45.608310527608694,-23.022549314798994
BT4371458745438164MT02,-45.61339369006669,-23.017769091670175
BT4359149145293637MT02,-45.625466307024396,-23.030777036830727
BT4358341145311348MT02,-45.6262474824353,-23.02917410590021
BT4367293945396963MT02,-45.61735050382265,-23.02161407742767
BT4375925945400953MT02,-45.609049433984126,-23.021147161112538
BT4383981345359653MT02,-45.600924779654804,-23.024891441686634
BT437377344537206MT02,-45.61116178318969,-23.023748942059967
BT4384311445342656MT02,-45.60088950194893,-23.02644436041885
BT4370240945428791MT02,-45.614585925799815,-23.018611136794505
BT4381517345355425MT02,-45.60349646209198,-23.025136388233705
BT4376775645340432MT02,-45.60824475029494,-23.02661715615676
BT4367824245391751MT02,-45.616959514569885,-23.021947747490515
BT4367361845397405MT02,-45.617284940547506,-23.021574948824764
BT4374482545382819MT02,-45.610459228310674,-23.02245016904004
BT4361440545295791MT02,-45.623229122925636,-23.03059129265398
BT4358784845293176MT02,-45.625822037457,-23.030817272499064
BT4373704345387605MT02,-45.611361029787645,-23.022355906599785
BT4383676445359439MT02,-45.60164881753883,-23.024934940095363
BT43725594538832MT02,-45.61234028357717,-23.022275610630857
BT4372200745374494MT02,-45.6126754231322,-23.02379033155853
BT4357739245337949MT02,-45.62682378778754,-23.026768945530364
BT4376686645347114MT02,-45.608328898959485,-23.0260132434164
BT4382197845344072MT02,-45.602951641105335,-23.026308608655313
BT4356752945308985MT02,-45.62779845323598,-23.029381410423696
BT4374824545451439MT02,-45.61038116625775,-23.01679333174684
BT4373562845387473MT02,-45.6115707957556,-23.022387072605284
BT4371032745434824MT02,-45.61381077045064,-23.018069179249153
BT4381366545349005MT02,-45.60377428965171,-23.025701972767763
BT4370309745334821MT02,-45.61455725631231,-23.02709961185758
BT435355845336018MT02,-45.63090511268075,-23.02692715516406
BT4383589545342212MT02,-45.60159419811373,-23.02648179020241
BT435493845319319MT02,-45.629565347662606,-23.028440916515024
BT4353562645353288MT02,-45.63089336393756,-23.025367196538866
BT4383472545366026MT02,-45.60198309104675,-23.024345525325714
BT4357875945336316MT02,-45.62675718579544,-23.026844092880538
BT437280745390542MT02,-45.61209735690744,-23.02207583523159
BT4355583345311669MT02,-45.62893878549653,-23.029134435905462
BT438199545371438MT02,-45.6031385615953,-23.02383590650186
BT4357645345339084MT02,-45.62691495206337,-23.026666059490992
BT4364521445325492MT02,-45.62021004935423,-23.027920251318506
BT4358541545303359MT02,-45.62605523705952,-23.029896516011377
BT435825645312467MT02,-45.6262474824353,-23.02917410590021
BT438358744533956MT02,-45.60159731066733,-23.026721335421257
BT4373742545374615MT02,-45.611211487819844,-23.023300980755607
BT4376077345388707MT02,-45.609088873752455,-23.022236397491724
BT4382021345365045MT02,-45.60312177395065,-23.024098833194557
BT4385066445349058MT02,-45.600171682876805,-23.025580812504472
BT4373036845450221MT02,-45.61184877709934,-23.01668595359382
BT4356608245310576MT02,-45.62793900558063,-23.029237137583777
BT4385386145360445MT02,-45.6001251492562,-23.024857440118694
BT4385086645345949MT02,-45.60015012073143,-23.02586886895307
BT4381634245357026MT02,-45.60329607335507,-23.02504185329883
BT437223494538017MT02,-45.61234751052916,-23.02292515047526
BT4359752745313519MT02,-45.62486894494583,-23.02898344872716
BT4352936145354181MT02,-45.63150439481194,-23.025284094685162
BT4382243145338765MT02,-45.60256451354144,-23.02677564727827
BT4371952545287772MT02,-45.61297322553389,-23.031355717292456
BT4357567845340021MT02,-45.626990194741666,-23.02658112122174
BT4367778545388888MT02,-45.61690158923693,-23.022128815192616
BT4364841145325692MT02,-45.61989796302055,-23.027903407915915
BT4376689645385432MT02,-45.60831044127383,-23.02255202535565
BT437334845387119MT02,-45.61179156313011,-23.022607259017718
BT4372547445302419MT02,-45.612386652621865,-23.03003491717766
BT4357701745338402MT02,-45.62686019594122,-23.026727881586396
BT437411324536859MT02,-45.61083158450998,-23.024063663407276
BT4372222645371537MT02,-45.61265986845814,-23.024062738904206
BT4373350845444298MT02,-45.61154477207356,-23.017222157276706
BT437509854539698MT02,-45.61021147048291,-23.02152333853121
BT4382625245385509MT02,-45.60251789898183,-23.02256722749553
BT4375551745390246MT02,-45.60941895552031,-23.02211290888357
BT4373705245379502MT02,-45.611228864520456,-23.022847634310835
BT436742245395428MT02,-45.6172224484572,-23.02176028021273
BT4394093545357428MT02,-45.59133710732158,-23.025145976805334
BT4375070445369388MT02,-45.61012974998795,-23.024009191470952
BT4372129245429319MT02,-45.61274298829824,-23.01857058636341
BT4375007245388547MT02,-45.60976359371483,-23.022253310142105
BT4384275445359851MT02,-45.60091775145304,-23.024891016307322
BT439448745351347MT02,-45.59095547821272,-23.025696704539257
BT438217445358407MT02,-45.60303107462437,-23.025165803259142
BT4383778845366245MT02,-45.601679015873856,-23.024328796137013
BT4385585745340996MT02,-45.60011919574424,-23.026643210415784
BT4374611245389587MT02,-45.61002281879803,-23.022150147111574
BT4372540545388206MT02,-45.61261190851275,-23.02241177158595
BT4373700845388941MT02,-45.61122288852545,-23.022344515786756
BT4376005945371813MT02,-45.60902084723426,-23.023517095937166
BT4375192645389985MT02,-45.60976950316001,-23.022135135627934
BT4381439645342526MT02,-45.60372418842053,-23.026176129524686
BT4353022945353786MT02,-45.631419852244335,-23.02532011253311
BT4381889445384982MT02,-45.60323617401019,-23.02261209557173
BT4358164845313655MT02,-45.626418576655965,-23.028965036906868
BT4369542445452269MT02,-45.61525794599737,-23.016487743014864
BT4353312745352468MT02,-45.63109307008909,-23.0254579048584
BT4352932545352034MT02,-45.63150439481194,-23.025284094685162
BT4384983645361153MT02,-45.60022609006194,-23.024776030789155
BT4372804845390511MT02,-45.612099517079,-23.022078627626513
BT4384963245364144MT02,-45.60024480225576,-23.024505780917025
BT437590945380948MT02,-45.609075364136686,-23.022639865737176
BT4383383645359234MT02,-45.601788315878025,-23.024943442285974
BT4357976545315934MT02,-45.62660139353943,-23.028758449143083
BT437307244539512MT02,-45.61183649056153,-23.021663310813096
BT4386113545341352MT02,-45.599131313859004,-23.026568817596797
BT4358822545305494MT02,-45.62578010746597,-23.02970474907488
BT4370152845454667MT02,-45.61466130607437,-23.016273448061156
BT437388645387775MT02,-45.61122288852545,-23.022344515786756
BT4358832545290792MT02,-45.625822037457,-23.030817272499064
BT4381749745362826MT02,-45.603381412722,-23.024612909058476
BT4383585845344952MT02,-45.60159671081948,-23.02623427429228
BT4372523245305428MT02,-45.612409042143554,-23.029763026042758
BT4376667745358142MT02,-45.60834287352475,-23.02501702391646
BT4367747345391447MT02,-45.61703468530243,-23.021974915110206
BT436801945389304MT02,-45.616842638676815,-23.022084782586603
BT4373355645439098MT02,-45.61165759022555,-23.017764789313503
BT438190654533881MT02,-45.60290956362542,-23.026788153250607
BT4376708545381737MT02,-45.608293495348505,-23.022885861793043
BT4373701445385756MT02,-45.61122288852545,-23.022344515786756
BT4372253145287998MT02,-45.61267976146178,-23.031336439425104
BT4394333745365431MT02,-45.59109954061125,-23.024423946208117
BT437190384537981MT02,-45.61265989633711,-23.02301056808318
BT4357215645324928MT02,-45.627340221673876,-23.027943090501196
BT4357015945308602MT02,-45.6275419414074,-23.02941702447606
BT4381615345359916MT02,-45.603513744363795,-23.024875267379628
BT4383515445359326MT02,-45.601659653470165,-23.02493562178148
BT4375745745389037MT02,-45.609498947518375,-23.022236083628286
BT437347345444997MT02,-45.61142523868375,-23.017159478127382
BT436775184539138MT02,-45.61690158923693,-23.022128815192616
BT4384942845367138MT02,-45.60026351355026,-23.024235259449597
BT4382479345358621MT02,-45.602379101214524,-23.024978321592243
BT438408734534006MT02,-45.601104852706726,-23.026677588799657
BT4370155645449243MT02,-45.61487994025697,-23.016605286204936
BT4383410245381376MT02,-45.60175347973927,-23.022943472363295
BT4373055445371416MT02,-45.611862742671406,-23.02380440594851
BT4372572245298948MT02,-45.61236386559989,-23.030348543150694
BT4373015545414444MT02,-45.61188414203946,-23.019917577434228
BT437170984542852MT02,-45.61291579842532,-23.018869002102747
BT4376659445391891MT02,-45.6083372959294,-23.021968476863663
BT437520845386937MT02,-45.60976359371483,-23.022253310142105
BT4357628745339285MT02,-45.62693106881375,-23.02664783922637
BT4376733145371121MT02,-45.608273789403825,-23.023844888031135
BT437301474537496MT02,-45.61190101691835,-23.023484126790947
BT4372554645381129MT02,-45.61205059575832,-23.022785833799162
BT4357938845335572MT02,-45.626691061343365,-23.026916981133752
BT4374487345386468MT02,-45.610529594864886,-23.022299226827784
BT4382866345341806MT02,-45.60230014793342,-23.026515779179817
BT437669924536778MT02,-45.60830822714291,-23.024146550322996
BT4384907545373331MT02,-45.60029548714698,-23.023675720158337
BT4376121345394188MT02,-45.608932943000866,-23.02152374592407
BT4372180445378046MT02,-45.61269558863046,-23.023523146575883
BT4372397945445328MT02,-45.61247424299188,-23.017125522424863
BT4371693445386342MT02,-45.61341298052457,-23.022529982972287
BT438351864535474MT02,-45.601658369238294,-23.025349882790806
BT437016264535479MT02,-45.61469263575651,-23.025295275956182
BT438211124535672MT02,-45.60301238761156,-23.02541870970566
BT4371577345368264MT02,-45.61332622922208,-23.023826111086123
BT4360610745294891MT02,-45.624039338344744,-23.030669396975043
BT4372958145392678MT02,-45.61194902992372,-23.021883463051324
BT4385696745360651MT02,-45.59983356926375,-23.024841472655794
BT4373237745438286MT02,-45.61192149268271,-23.017965115997242
BT4359842545338102MT02,-45.62477107262686,-23.026763242029972
BT4374747245388376MT02,-45.609955117834375,-23.022264586741244
BT438043545337892MT02,-45.604674484040174,-23.0268602788787
BT4367088945402133MT02,-45.617537310998046,-23.021168199852468
BT436022145294591MT02,-45.62441979114038,-23.03069499527777
BT4376721145378118MT02,-45.60828266481309,-23.02321281032289
BT4384223245357866MT02,-45.60095420906947,-23.025299986605035
BT4370252445343409MT02,-45.61460965980791,-23.02632364981656
BT4364141145325292MT02,-45.620581278703014,-23.027936861796718
BT4382862645344509MT02,-45.60230267412908,-23.026271605150384
BT437164554528753MT02,-45.613272942592175,-23.031376415189357
BT4372058745442747MT02,-45.61280630596622,-23.017357382037517
BT43700064543064MT02,-45.61481439946493,-23.01844322797257
BT4386111745341351MT02,-45.599133071134304,-23.02656890123376
BT4381973645374422MT02,-45.60315824685557,-23.02356628525581
BT4363780945324991MT02,-45.620932932508765,-23.027962672339413
BT4382582145365428MT02,-45.60286028887117,-23.02439819142336
BT4382176745347326MT02,-45.602970926167245,-23.0260145986947
BT438337114535923MT02,-45.601800516080914,-23.02494375794805
BT4358765945304404MT02,-45.625835799782294,-23.029802989216535
BT4369493445435802MT02,-45.615312509664534,-23.017975005841777
BT4374487545380048MT02,-45.61044698853766,-23.023264818116843
BT4355537245312228MT02,-45.6289835420568,-23.029083762705454
BT4383376645384457MT02,-45.60178503515118,-23.02266504315719
BT4381539345339042MT02,-45.603238041902046,-23.026782837357985
BT43861114534135MT02,-45.59913375461906,-23.02656898936732
BT4383507645356354MT02,-45.60166845693368,-23.02520405142576
BT437531144536956MT02,-45.609897125951534,-23.023995183630802
BT4357422745322458MT02,-45.627139139559574,-23.028167003704198
BT4373683245394339MT02,-45.6113303359262,-23.02199822463831
BT438288244536564MT02,-45.602423545709996,-23.02437212277522
BT4381933245380414MT02,-45.603195264749615,-23.02302488169289
BT43724994530845MT02,-45.61243142626927,-23.029489960393335
BT4357669845313946MT02,-45.62690154317164,-23.02893683776483
BT437401944539624MT02,-45.610911871485655,-23.02156571188806
BT4371233645419691MT02,-45.613509528142174,-23.019279603770656
BT4382644645383917MT02,-45.60249960587208,-23.022711103734423
BT4356876245307332MT02,-45.62767881192758,-23.029531201503687
BT4373592645391434MT02,-45.61147781934585,-23.022263408629385
BT4392038345358212MT02,-45.59334249565961,-23.02506765125105
BT4371210945445453MT02,-45.613405036812935,-23.01695498758255
BT4367884445389749MT02,-45.616842638676815,-23.022084782586603
BT4382778445358823MT02,-45.60237880623686,-23.02515356348613
BT4373744645374398MT02,-45.61118893731958,-23.023537643647273
BT4362014945355891MT02,-45.62264360401906,-23.025164739361173
BT4393869745363988MT02,-45.591552931122806,-23.024552599622723
BT436930034542155MT02,-45.615506790206155,-23.01926164251074
BT4383540945351474MT02,-45.601637915057665,-23.025644980931077
BT4372007345386205MT02,-45.61318582166831,-23.02245101080547
BT4394090545357512MT02,-45.59134000133997,-23.025138378433383
BT4370272545340607MT02,-45.61459119133036,-23.026576827858264
BT4374933145389808MT02,-45.60976950316001,-23.022135135627934
BT4356041345315358MT02,-45.62849026211586,-23.02880298896673
BT4371202945436141MT02,-45.61364414136398,-23.017950859944165
BT4373701345385526MT02,-45.61122647142446,-23.022511523487992
BT4361711745359632MT02,-45.622937946728825,-23.02482565448031
BT4369883545453054MT02,-45.6149191866711,-23.016415078692887
BT436259794534882MT02,-45.62207757971646,-23.025805691579365
BT4353358445352275MT02,-45.63095302316344,-23.02552042932433
BT4383473245372082MT02,-45.60169572347883,-23.02378322601504
BT4358802145293198MT02,-45.62580514369239,-23.030815352446496
BT4353273545352339MT02,-45.63113758742969,-23.02544029343477
BT4394216145354119MT02,-45.59133710732158,-23.025145976805334
BT436273264534661MT02,-45.62194703952423,-23.026005835700687
BT4375906245384427MT02,-45.60906064763071,-23.022361975224953
BT4360817645327123MT02,-45.62382401636523,-23.027758716891242
BT4371953545426008MT02,-45.61272632565937,-23.01905130097674
BT4382730145365532MT02,-45.60256802089742,-23.0243809676075
BT4374261245446754MT02,-45.61092699358585,-23.0172104508016
BT4382229645341621MT02,-45.60292159115846,-23.026530123366456
BT438269284537775MT02,-45.602455042666065,-23.023268342559902
BT4360339845342447MT02,-45.62428394045145,-23.02637267995516
BT4373934945448867MT02,-45.61124827728611,-23.017021503239732
BT4375856745390493MT02,-45.60912120887667,-23.022091743339217
BT4374487145380277MT02,-45.61046539676062,-23.022779761576714
BT437379824537028MT02,-45.61113830548834,-23.0239098208815
BT4386665445341954MT02,-45.59912887309895,-23.026568555894073
BT4370272545340605MT02,-45.61459119222968,-23.026577008621985
BT4381877445361661MT02,-45.6032572568169,-23.0247186180697
BT4372384545421565MT02,-45.61249701292678,-23.019271962231244
BT4359618445341114MT02,-45.62498852150304,-23.026490308580833
BT4367615345394305MT02,-45.61716232697978,-23.021716253002637
BT437399745389156MT02,-45.611225760060734,-23.02222382317086
BT4375326745388763MT02,-45.609498947518375,-23.022236083628286
BT437665645364811MT02,-45.6083515888547,-23.024414575272374
BT4376825545336968MT02,-45.60819745494854,-23.026930243435913
BT437447314536899MT02,-45.610480194205536,-23.024028886623796
BT4375198945383401MT02,-45.609755712955746,-23.022410516132368
BT4375928245378021MT02,-45.60907404303259,-23.022954131128188
BT4376735445343808MT02,-45.60828261445107,-23.026312053958065
BT4353957745331223MT02,-45.630517051620586,-23.02736183528043
BT4356507645300723MT02,-45.62804130885928,-23.03012675594499
BT4375966145374718MT02,-45.609056492762875,-23.023218596560923
BT4380683645338303MT02,-45.604431703060584,-23.026824079367714
BT4370162545354804MT02,-45.61469272838667,-23.025294011509402
BT4376658845350443MT02,-45.60835467982457,-23.025712433681804
BT437450364537745MT02,-45.61042261151425,-23.0235078113364
BT4370377545447125MT02,-45.614660794360134,-23.016763403208472
BT4383430545378269MT02,-45.601734914134965,-23.023224200236598
BT4355708445309987MT02,-45.62881740040268,-23.02928685390515
BT4372553445295681MT02,-45.6123835463635,-23.030643576539774
BT4374021745387863MT02,-45.611045499949796,-23.022329845146203
BT4371218145433588MT02,-45.613389383213416,-23.01841334619894
BT4375288645372523MT02,-45.609661863304325,-23.02398055345975
BT4360080745316054MT02,-45.62454778355334,-23.028755728693852
BT4353368145338517MT02,-45.63108938916395,-23.026700684289096
BT4374273645388027MT02,-45.610529594864886,-23.022299226827784
BT4372097645364169MT02,-45.613163554454445,-23.024475856875256
BT4384793345360195MT02,-45.600412188571624,-23.02486186118591
BT43607345337448MT02,-45.623905215253444,-23.0268257350196
BT436085034533115MT02,-45.62379042938477,-23.027395088612423
BT4369610345423951MT02,-45.61520328790135,-23.01904593831938
BT4369930345450984MT02,-45.61492476246775,-23.016418128293935
BT4358832545305493MT02,-45.62577034802308,-23.029704877677943
BT4382596645338918MT02,-45.60208531338645,-23.026728692774896
BT4394810845366926MT02,-45.59063334555242,-23.024290642399194
BT4391589945356886MT02,-45.59334249565961,-23.02506765125105
BT4382282745365225MT02,-45.603115463407846,-23.024413478998838
BT4373424345395989MT02,-45.61149272291078,-23.021586141786997
BT4383526545359334MT02,-45.601659653470165,-23.02493562178148
BT4367865545383065MT02,-45.616922779962294,-23.022732501303835
BT4376629845362325MT02,-45.6083781656198,-23.02463903526325
BT4374483245453411MT02,-45.61070578374489,-23.016608166733477
BT4383452545375182MT02,-45.60171468208688,-23.02350312856646
BT4358732545298006MT02,-45.62589127626137,-23.03055187896598
BT4390647245319982MT02,-45.594715237018534,-23.028515843531295
BT4363683645377484MT02,-45.621006171497584,-23.023220666800285
BT4354502545335401MT02,-45.629761391774764,-23.026775980926743
BT4353266645349633MT02,-45.63118377031469,-23.025696195522983
BT4363059645372699MT02,-45.62130006904289,-23.023423389277923
BT438055244539921MT02,-45.60453521412876,-23.02132191377524
BT436399245379853MT02,-45.62070422501995,-23.0230078584259
BT439037414531638MT02,-45.59498319361944,-23.028840208308907
BT43612846453113MT02,-45.62306256218744,-23.029218927211673
BT4370693345302986MT02,-45.61441231527607,-23.029917402765875
BT436148745360038MT02,-45.62315706384737,-23.024788117677417
BT437115545276246MT02,-45.61375626434011,-23.032393830810577
BT435425634533347MT02,-45.63022469731192,-23.027160027413288
BT4373002345441156MT02,-45.6121562103408,-23.01771010873449
BT4355021645340092MT02,-45.62947504763531,-23.02656484349268
BT4390706545353983MT02,-45.594643892001955,-23.025444775655842
BT4374281145333891MT02,-45.61068184828861,-23.02719862271823
BT4373620145440987MT02,-45.611283322966926,-23.01752225205024
BT4384278945371265MT02,-45.600932399610485,-23.023528050579046
BT4358764545304241MT02,-45.62583723420096,-23.029817707521147
BT4384230345378331MT02,-45.6009543655515,-23.023221566122345
BT4391156345355482MT02,-45.59420433126485,-23.02531102038722
BT437249674530861MT02,-45.61245744545471,-23.029200350815472
BT4362529645344945MT02,-45.62214584005841,-23.026155454110892
BT4363058845372693MT02,-45.621617110641125,-23.023650500470183
BT4364310845382456MT02,-45.62039203436484,-23.022773951956253
BT4384205145381838MT02,-45.60097755457042,-23.022904688200754
BT437247145311655MT02,-45.61247909483433,-23.028915906044176
BT4368990145419149MT02,-45.61581048946249,-23.01947734490352
BT4390522845318108MT02,-45.59483738653614,-23.028684664265825
BT4391559645356687MT02,-45.593810268129346,-23.025203651227457
BT437244645436539MT02,-45.612430889374025,-23.017919606704424
